index,generated_output
119069,The product's item weight is 100 grams.
119070,The product weighs 6.8 pounds.
119071,The image does not provide a label indicating the item weight.
119072,The volume of the product is 473 milliliters.
119073,The volume of the product is 30 ml.
119074,The voltage rating of the product is 1.2V.
119075,The volume of the product can be determined by interpreting the visible dimensions. The can is 12 fl oz (355 mL) in size.
119076,The product's item weight is not explicitly indicated in the image.
119077,The product's item weight is 2.2 lbs.
119078,The voltage rating of the product is 1.2V.
119079,The product's item weight is 6-12 pounds.
